availability_id,service_id,date,uptime_pct,total_minutes,downtime_minutes,sla_breached
1587,SRV-003,2025-12-30,100.0,1440,0,False
1588,SRV-004,2025-12-30,100.0,1440,0,False
1589,SRV-005,2025-12-30,100.0,1440,0,False
1590,SRV-006,2025-12-30,100.0,1440,0,False
1591,SRV-007,2025-12-30,100.0,1440,0,False
1592,SRV-008,2025-12-30,100.0,1440,0,False
1593,SRV-001,2025-12-31,100.0,1440,0,False
1594,SRV-002,2025-12-31,100.0,1440,0,False
1595,SRV-003,2025-12-31,100.0,1440,0,False
1596,SRV-004,2025-12-31,100.0,1440,0,False
1597,SRV-005,2025-12-31,92.014,1440,115,True
1598,SRV-006,2025-12-31,100.0,1440,0,False
1599,SRV-007,2025-12-31,100.0,1440,0,False
1600,SRV-008,2025-12-31,100.0,1440,0,False
1601,SRV-001,2026-01-01,100.0,1440,0,False
1602,SRV-002,2026-01-01,94.375,1440,81,True
1603,SRV-003,2026-01-01,100.0,1440,0,False
1604,SRV-004,2026-01-01,100.0,1440,0,False
1605,SRV-005,2026-01-01,100.0,1440,0,False
1606,SRV-006,2026-01-01,100.0,1440,0,False
1607,SRV-007,2026-01-01,100.0,1440,0,False
1608,SRV-008,2026-01-01,100.0,1440,0,False
1609,SRV-001,2026-01-02,100.0,1440,0,False
1610,SRV-002,2026-01-02,84.306,1440,226,True
1611,SRV-003,2026-01-02,100.0,1440,0,False
1612,SRV-004,2026-01-02,100.0,1440,0,False
1613,SRV-005,2026-01-02,96.111,1440,56,True
1614,SRV-006,2026-01-02,100.0,1440,0,False
1615,SRV-007,2026-01-02,100.0,1440,0,False
1616,SRV-008,2026-01-02,97.153,1440,41,True
1617,SRV-001,2026-01-03,100.0,1440,0,False
1618,SRV-002,2026-01-03,96.875,1440,45,True
1619,SRV-003,2026-01-03,100.0,1440,0,False
1620,SRV-004,2026-01-03,100.0,1440,0,False
1621,SRV-005,2026-01-03,100.0,1440,0,False
1622,SRV-006,2026-01-03,100.0,1440,0,False
1623,SRV-007,2026-01-03,100.0,1440,0,False
1624,SRV-008,2026-01-03,100.0,1440,0,False
1625,SRV-001,2026-01-04,100.0,1440,0,False
1626,SRV-002,2026-01-04,100.0,1440,0,False
1627,SRV-003,2026-01-04,100.0,1440,0,False
1628,SRV-004,2026-01-04,100.0,1440,0,False
1629,SRV-005,2026-01-04,100.0,1440,0,False
1630,SRV-006,2026-01-04,96.458,1440,51,True
1631,SRV-007,2026-01-04,100.0,1440,0,False
1632,SRV-008,2026-01-04,97.986,1440,29,True
1633,SRV-001,2026-01-05,96.458,1440,51,True
1634,SRV-002,2026-01-05,100.0,1440,0,False
1635,SRV-003,2026-01-05,100.0,1440,0,False
1636,SRV-004,2026-01-05,100.0,1440,0,False
1637,SRV-005,2026-01-05,100.0,1440,0,False
1638,SRV-006,2026-01-05,97.778,1440,32,True
1639,SRV-007,2026-01-05,100.0,1440,0,False
1640,SRV-008,2026-01-05,100.0,1440,0,False
1641,SRV-001,2026-01-06,100.0,1440,0,False
1642,SRV-002,2026-01-06,100.0,1440,0,False
1643,SRV-003,2026-01-06,100.0,1440,0,False
1644,SRV-004,2026-01-06,100.0,1440,0,False
1645,SRV-005,2026-01-06,100.0,1440,0,False
1646,SRV-006,2026-01-06,100.0,1440,0,False
1647,SRV-007,2026-01-06,100.0,1440,0,False
1648,SRV-008,2026-01-06,96.25,1440,54,True
1649,SRV-001,2026-01-07,100.0,1440,0,False
1650,SRV-002,2026-01-07,95.278,1440,68,True
1651,SRV-003,2026-01-07,93.542,1440,93,True
1652,SRV-004,2026-01-07,100.0,1440,0,False
1653,SRV-005,2026-01-07,100.0,1440,0,False
1654,SRV-006,2026-01-07,99.306,1440,10,True
1655,SRV-007,2026-01-07,100.0,1440,0,False
1656,SRV-008,2026-01-07,100.0,1440,0,False
1657,SRV-001,2026-01-08,100.0,1440,0,False
1658,SRV-002,2026-01-08,100.0,1440,0,False
1659,SRV-003,2026-01-08,100.0,1440,0,False
1660,SRV-004,2026-01-08,100.0,1440,0,False
1661,SRV-005,2026-01-08,93.611,1440,92,True
1662,SRV-006,2026-01-08,100.0,1440,0,False
1663,SRV-007,2026-01-08,97.222,1440,40,True
1664,SRV-008,2026-01-08,100.0,1440,0,False
1665,SRV-001,2026-01-09,100.0,1440,0,False
1666,SRV-002,2026-01-09,100.0,1440,0,False
1667,SRV-003,2026-01-09,71.875,1440,405,True
1668,SRV-004,2026-01-09,100.0,1440,0,False
1669,SRV-005,2026-01-09,100.0,1440,0,False
1670,SRV-006,2026-01-09,100.0,1440,0,False
1671,SRV-007,2026-01-09,100.0,1440,0,False
1672,SRV-008,2026-01-09,100.0,1440,0,False
1673,SRV-001,2026-01-10,100.0,1440,0,False
1674,SRV-002,2026-01-10,94.583,1440,78,True
1675,SRV-003,2026-01-10,100.0,1440,0,False
1676,SRV-004,2026-01-10,93.472,1440,94,True
1677,SRV-005,2026-01-10,100.0,1440,0,False
1678,SRV-006,2026-01-10,100.0,1440,0,False
1679,SRV-007,2026-01-10,100.0,1440,0,False
1680,SRV-008,2026-01-10,100.0,1440,0,False
1681,SRV-001,2026-01-11,100.0,1440,0,False
1682,SRV-002,2026-01-11,100.0,1440,0,False
1683,SRV-003,2026-01-11,100.0,1440,0,False
1684,SRV-004,2026-01-11,100.0,1440,0,False
1685,SRV-005,2026-01-11,100.0,1440,0,False
1686,SRV-006,2026-01-11,93.403,1440,95,True
1687,SRV-007,2026-01-11,100.0,1440,0,False
1688,SRV-008,2026-01-11,100.0,1440,0,False
1689,SRV-001,2026-01-12,85.208,1440,213,True
1690,SRV-002,2026-01-12,100.0,1440,0,False
1691,SRV-003,2026-01-12,100.0,1440,0,False
1692,SRV-004,2026-01-12,100.0,1440,0,False
1693,SRV-005,2026-01-12,100.0,1440,0,False
1694,SRV-006,2026-01-12,100.0,1440,0,False
1695,SRV-007,2026-01-12,91.458,1440,123,True
1696,SRV-008,2026-01-12,100.0,1440,0,False
1697,SRV-001,2026-01-13,100.0,1440,0,False
1698,SRV-002,2026-01-13,100.0,1440,0,False
1699,SRV-003,2026-01-13,100.0,1440,0,False
1700,SRV-004,2026-01-13,100.0,1440,0,False
1701,SRV-005,2026-01-13,100.0,1440,0,False
1702,SRV-006,2026-01-13,100.0,1440,0,False
1703,SRV-007,2026-01-13,100.0,1440,0,False
1704,SRV-008,2026-01-13,67.222,1440,472,True
1705,SRV-001,2026-01-14,100.0,1440,0,False
1706,SRV-002,2026-01-14,100.0,1440,0,False
1707,SRV-003,2026-01-14,100.0,1440,0,False
1708,SRV-004,2026-01-14,100.0,1440,0,False
1709,SRV-005,2026-01-14,100.0,1440,0,False
1710,SRV-006,2026-01-14,100.0,1440,0,False
1711,SRV-007,2026-01-14,98.264,1440,25,True
1712,SRV-008,2026-01-14,100.0,1440,0,False
1713,SRV-001,2026-01-15,100.0,1440,0,False
1714,SRV-002,2026-01-15,96.181,1440,55,True
1715,SRV-003,2026-01-15,100.0,1440,0,False
1716,SRV-004,2026-01-15,98.681,1440,19,True
1717,SRV-005,2026-01-15,100.0,1440,0,False
1718,SRV-006,2026-01-15,100.0,1440,0,False
1719,SRV-007,2026-01-15,96.458,1440,51,True
1720,SRV-008,2026-01-15,100.0,1440,0,False
1721,SRV-001,2026-01-16,100.0,1440,0,False
1722,SRV-002,2026-01-16,100.0,1440,0,False
1723,SRV-003,2026-01-16,100.0,1440,0,False
1724,SRV-004,2026-01-16,100.0,1440,0,False
1725,SRV-005,2026-01-16,100.0,1440,0,False
1726,SRV-006,2026-01-16,100.0,1440,0,False
1727,SRV-007,2026-01-16,100.0,1440,0,False
1728,SRV-008,2026-01-16,100.0,1440,0,False
1729,SRV-001,2026-01-17,100.0,1440,0,False
1730,SRV-002,2026-01-17,100.0,1440,0,False
1731,SRV-003,2026-01-17,100.0,1440,0,False
1732,SRV-004,2026-01-17,100.0,1440,0,False
1733,SRV-005,2026-01-17,100.0,1440,0,False
1734,SRV-006,2026-01-17,100.0,1440,0,False
1735,SRV-007,2026-01-17,100.0,1440,0,False
1736,SRV-008,2026-01-17,100.0,1440,0,False
1737,SRV-001,2026-01-18,98.75,1440,18,True
1738,SRV-002,2026-01-18,100.0,1440,0,False
1739,SRV-003,2026-01-18,100.0,1440,0,False
1740,SRV-004,2026-01-18,100.0,1440,0,False
1741,SRV-005,2026-01-18,84.375,1440,225,True
1742,SRV-006,2026-01-18,100.0,1440,0,False
1743,SRV-007,2026-01-18,100.0,1440,0,False
1744,SRV-008,2026-01-18,100.0,1440,0,False
1745,SRV-001,2026-01-19,100.0,1440,0,False
1746,SRV-002,2026-01-19,84.861,1440,218,True
1747,SRV-003,2026-01-19,100.0,1440,0,False
1748,SRV-004,2026-01-19,100.0,1440,0,False
1749,SRV-005,2026-01-19,95.694,1440,62,True
1750,SRV-006,2026-01-19,98.264,1440,25,True
1751,SRV-007,2026-01-19,100.0,1440,0,False
1752,SRV-008,2026-01-19,91.667,1440,120,True
1753,SRV-001,2026-01-20,100.0,1440,0,False
1754,SRV-002,2026-01-20,100.0,1440,0,False
1755,SRV-003,2026-01-20,100.0,1440,0,False
1756,SRV-004,2026-01-20,100.0,1440,0,False
1757,SRV-005,2026-01-20,100.0,1440,0,False
1758,SRV-006,2026-01-20,100.0,1440,0,False
1759,SRV-007,2026-01-20,100.0,1440,0,False
1760,SRV-008,2026-01-20,100.0,1440,0,False
1761,SRV-001,2026-01-21,100.0,1440,0,False
1762,SRV-002,2026-01-21,100.0,1440,0,False
1763,SRV-003,2026-01-21,100.0,1440,0,False
1764,SRV-004,2026-01-21,100.0,1440,0,False
1765,SRV-005,2026-01-21,100.0,1440,0,False
1766,SRV-006,2026-01-21,96.944,1440,44,True
1767,SRV-007,2026-01-21,100.0,1440,0,False
1768,SRV-008,2026-01-21,100.0,1440,0,False
1769,SRV-001,2026-01-22,100.0,1440,0,False
1770,SRV-002,2026-01-22,100.0,1440,0,False
1771,SRV-003,2026-01-22,92.431,1440,109,True
1772,SRV-004,2026-01-22,100.0,1440,0,False
1773,SRV-005,2026-01-22,100.0,1440,0,False
1774,SRV-006,2026-01-22,100.0,1440,0,False
1775,SRV-007,2026-01-22,100.0,1440,0,False
1776,SRV-008,2026-01-22,100.0,1440,0,False
1777,SRV-001,2026-01-23,100.0,1440,0,False
1778,SRV-002,2026-01-23,100.0,1440,0,False
1779,SRV-003,2026-01-23,100.0,1440,0,False
1780,SRV-004,2026-01-23,93.542,1440,93,True
1781,SRV-005,2026-01-23,100.0,1440,0,False
1782,SRV-006,2026-01-23,96.25,1440,54,True
1783,SRV-007,2026-01-23,100.0,1440,0,False
1784,SRV-008,2026-01-23,97.569,1440,35,True
1785,SRV-001,2026-01-24,100.0,1440,0,False
1786,SRV-002,2026-01-24,100.0,1440,0,False
1787,SRV-003,2026-01-24,100.0,1440,0,False
1788,SRV-004,2026-01-24,100.0,1440,0,False
1789,SRV-005,2026-01-24,100.0,1440,0,False
1790,SRV-006,2026-01-24,100.0,1440,0,False
1791,SRV-007,2026-01-24,100.0,1440,0,False
1792,SRV-008,2026-01-24,100.0,1440,0,False
1793,SRV-001,2026-01-25,100.0,1440,0,False
1794,SRV-002,2026-01-25,100.0,1440,0,False
1795,SRV-003,2026-01-25,100.0,1440,0,False
1796,SRV-004,2026-01-25,100.0,1440,0,False
1797,SRV-005,2026-01-25,100.0,1440,0,False
1798,SRV-006,2026-01-25,100.0,1440,0,False
1799,SRV-007,2026-01-25,100.0,1440,0,False
1800,SRV-008,2026-01-25,100.0,1440,0,False
1801,SRV-001,2026-01-26,100.0,1440,0,False
1802,SRV-002,2026-01-26,100.0,1440,0,False
1803,SRV-003,2026-01-26,100.0,1440,0,False
1804,SRV-004,2026-01-26,100.0,1440,0,False
1805,SRV-005,2026-01-26,100.0,1440,0,False
1806,SRV-006,2026-01-26,93.611,1440,92,True
1807,SRV-007,2026-01-26,100.0,1440,0,False
1808,SRV-008,2026-01-26,100.0,1440,0,False
1809,SRV-001,2026-01-27,100.0,1440,0,False
1810,SRV-002,2026-01-27,100.0,1440,0,False
1811,SRV-003,2026-01-27,100.0,1440,0,False
1812,SRV-004,2026-01-27,99.306,1440,10,True
1813,SRV-005,2026-01-27,100.0,1440,0,False
1814,SRV-006,2026-01-27,100.0,1440,0,False
1815,SRV-007,2026-01-27,100.0,1440,0,False
1816,SRV-008,2026-01-27,94.444,1440,80,True
1817,SRV-001,2026-01-28,100.0,1440,0,False
1818,SRV-002,2026-01-28,100.0,1440,0,False
1819,SRV-003,2026-01-28,86.944,1440,188,True
1820,SRV-004,2026-01-28,100.0,1440,0,False
1821,SRV-005,2026-01-28,94.931,1440,73,True
1822,SRV-006,2026-01-28,100.0,1440,0,False
1823,SRV-007,2026-01-28,100.0,1440,0,False
1824,SRV-008,2026-01-28,100.0,1440,0,False
1825,SRV-001,2026-01-29,100.0,1440,0,False
1826,SRV-002,2026-01-29,100.0,1440,0,False
1827,SRV-003,2026-01-29,100.0,1440,0,False
1828,SRV-004,2026-01-29,100.0,1440,0,False
1829,SRV-005,2026-01-29,100.0,1440,0,False
1830,SRV-006,2026-01-29,100.0,1440,0,False
1831,SRV-007,2026-01-29,86.806,1440,190,True
1832,SRV-008,2026-01-29,100.0,1440,0,False
1833,SRV-001,2026-01-30,100.0,1440,0,False
1834,SRV-002,2026-01-30,96.111,1440,56,True
1835,SRV-003,2026-01-30,100.0,1440,0,False
1836,SRV-004,2026-01-30,92.014,1440,115,True
1837,SRV-005,2026-01-30,100.0,1440,0,False
1838,SRV-006,2026-01-30,98.333,1440,24,True
1839,SRV-007,2026-01-30,100.0,1440,0,False
1840,SRV-008,2026-01-30,92.014,1440,115,True
1841,SRV-001,2026-01-31,100.0,1440,0,False
1842,SRV-002,2026-01-31,100.0,1440,0,False
1843,SRV-003,2026-01-31,100.0,1440,0,False
1844,SRV-004,2026-01-31,100.0,1440,0,False
1845,SRV-005,2026-01-31,100.0,1440,0,False
1846,SRV-006,2026-01-31,100.0,1440,0,False
1847,SRV-007,2026-01-31,100.0,1440,0,False
1848,SRV-008,2026-01-31,100.0,1440,0,False
1849,SRV-001,2026-02-01,100.0,1440,0,False
1850,SRV-002,2026-02-01,100.0,1440,0,False
1851,SRV-003,2026-02-01,100.0,1440,0,False
1852,SRV-004,2026-02-01,100.0,1440,0,False
1853,SRV-005,2026-02-01,97.292,1440,39,True
1854,SRV-006,2026-02-01,100.0,1440,0,False
1855,SRV-007,2026-02-01,100.0,1440,0,False
1856,SRV-008,2026-02-01,100.0,1440,0,False
1857,SRV-001,2026-02-02,100.0,1440,0,False
1858,SRV-002,2026-02-02,100.0,1440,0,False
1859,SRV-003,2026-02-02,100.0,1440,0,False
1860,SRV-004,2026-02-02,100.0,1440,0,False
1861,SRV-005,2026-02-02,100.0,1440,0,False
1862,SRV-006,2026-02-02,96.528,1440,50,True
1863,SRV-007,2026-02-02,100.0,1440,0,False
1864,SRV-008,2026-02-02,100.0,1440,0,False
1865,SRV-001,2026-02-03,100.0,1440,0,False
1866,SRV-002,2026-02-03,100.0,1440,0,False
1867,SRV-003,2026-02-03,100.0,1440,0,False
1868,SRV-004,2026-02-03,93.056,1440,100,True
1869,SRV-005,2026-02-03,100.0,1440,0,False
1870,SRV-006,2026-02-03,100.0,1440,0,False
1871,SRV-007,2026-02-03,100.0,1440,0,False
1872,SRV-008,2026-02-03,100.0,1440,0,False
1873,SRV-001,2026-02-04,100.0,1440,0,False
1874,SRV-002,2026-02-04,100.0,1440,0,False
1875,SRV-003,2026-02-04,100.0,1440,0,False
1876,SRV-004,2026-02-04,100.0,1440,0,False
1877,SRV-005,2026-02-04,100.0,1440,0,False
1878,SRV-006,2026-02-04,87.917,1440,174,True
1879,SRV-007,2026-02-04,100.0,1440,0,False
1880,SRV-008,2026-02-04,100.0,1440,0,False
1881,SRV-001,2026-02-05,100.0,1440,0,False
1882,SRV-002,2026-02-05,100.0,1440,0,False
1883,SRV-003,2026-02-05,100.0,1440,0,False
1884,SRV-004,2026-02-05,100.0,1440,0,False
1885,SRV-005,2026-02-05,100.0,1440,0,False
1886,SRV-006,2026-02-05,100.0,1440,0,False
1887,SRV-007,2026-02-05,96.389,1440,52,True
1888,SRV-008,2026-02-05,89.236,1440,155,True
1889,SRV-001,2026-02-06,100.0,1440,0,False
1890,SRV-002,2026-02-06,90.694,1440,134,True
1891,SRV-003,2026-02-06,100.0,1440,0,False
1892,SRV-004,2026-02-06,100.0,1440,0,False
1893,SRV-005,2026-02-06,100.0,1440,0,False
1894,SRV-006,2026-02-06,100.0,1440,0,False
1895,SRV-007,2026-02-06,100.0,1440,0,False
1896,SRV-008,2026-02-06,92.083,1440,114,True
1897,SRV-001,2026-02-07,100.0,1440,0,False
1898,SRV-002,2026-02-07,100.0,1440,0,False
1899,SRV-003,2026-02-07,100.0,1440,0,False
1900,SRV-004,2026-02-07,100.0,1440,0,False
1901,SRV-005,2026-02-07,98.194,1440,26,True
1902,SRV-006,2026-02-07,100.0,1440,0,False
1903,SRV-007,2026-02-07,93.056,1440,100,True
1904,SRV-008,2026-02-07,93.611,1440,92,True
1905,SRV-001,2026-02-08,100.0,1440,0,False
1906,SRV-002,2026-02-08,100.0,1440,0,False
1907,SRV-003,2026-02-08,100.0,1440,0,False
1908,SRV-004,2026-02-08,100.0,1440,0,False
1909,SRV-005,2026-02-08,100.0,1440,0,False
1910,SRV-006,2026-02-08,91.806,1440,118,True
1911,SRV-007,2026-02-08,100.0,1440,0,False
1912,SRV-008,2026-02-08,100.0,1440,0,False
1913,SRV-001,2026-02-09,100.0,1440,0,False
1914,SRV-002,2026-02-09,100.0,1440,0,False
1915,SRV-003,2026-02-09,100.0,1440,0,False
1916,SRV-004,2026-02-09,100.0,1440,0,False
1917,SRV-005,2026-02-09,100.0,1440,0,False
1918,SRV-006,2026-02-09,100.0,1440,0,False
1919,SRV-007,2026-02-09,100.0,1440,0,False
1920,SRV-008,2026-02-09,100.0,1440,0,False
1921,SRV-001,2026-02-10,100.0,1440,0,False
1922,SRV-002,2026-02-10,100.0,1440,0,False
1923,SRV-003,2026-02-10,96.806,1440,46,True
1924,SRV-004,2026-02-10,100.0,1440,0,False
1925,SRV-005,2026-02-10,100.0,1440,0,False
1926,SRV-006,2026-02-10,100.0,1440,0,False
1927,SRV-007,2026-02-10,93.819,1440,89,True
1928,SRV-008,2026-02-10,100.0,1440,0,False
1929,SRV-001,2026-02-11,98.819,1440,17,True
1930,SRV-002,2026-02-11,100.0,1440,0,False
1931,SRV-003,2026-02-11,100.0,1440,0,False
1932,SRV-004,2026-02-11,100.0,1440,0,False
1933,SRV-005,2026-02-11,100.0,1440,0,False
1934,SRV-006,2026-02-11,93.889,1440,88,True
1935,SRV-007,2026-02-11,100.0,1440,0,False
1936,SRV-008,2026-02-11,100.0,1440,0,False
1937,SRV-001,2026-02-12,96.319,1440,53,True
1938,SRV-002,2026-02-12,100.0,1440,0,False
1939,SRV-003,2026-02-12,100.0,1440,0,False
1940,SRV-004,2026-02-12,100.0,1440,0,False
1941,SRV-005,2026-02-12,98.403,1440,23,True
1942,SRV-006,2026-02-12,100.0,1440,0,False
1943,SRV-007,2026-02-12,100.0,1440,0,False
1944,SRV-008,2026-02-12,100.0,1440,0,False
1945,SRV-001,2026-02-13,100.0,1440,0,False
1946,SRV-002,2026-02-13,100.0,1440,0,False
1947,SRV-003,2026-02-13,100.0,1440,0,False
1948,SRV-004,2026-02-13,100.0,1440,0,False
1949,SRV-005,2026-02-13,100.0,1440,0,False
1950,SRV-006,2026-02-13,100.0,1440,0,False
1951,SRV-007,2026-02-13,100.0,1440,0,False
1952,SRV-008,2026-02-13,100.0,1440,0,False
1953,SRV-001,2026-02-14,100.0,1440,0,False
1954,SRV-002,2026-02-14,100.0,1440,0,False
1955,SRV-003,2026-02-14,100.0,1440,0,False
1956,SRV-004,2026-02-14,100.0,1440,0,False
1957,SRV-005,2026-02-14,100.0,1440,0,False
1958,SRV-006,2026-02-14,100.0,1440,0,False
1959,SRV-007,2026-02-14,100.0,1440,0,False
1960,SRV-008,2026-02-14,100.0,1440,0,False
1961,SRV-001,2026-02-15,100.0,1440,0,False
1962,SRV-002,2026-02-15,92.361,1440,110,True
1963,SRV-003,2026-02-15,100.0,1440,0,False
1964,SRV-004,2026-02-15,100.0,1440,0,False
1965,SRV-005,2026-02-15,100.0,1440,0,False
1966,SRV-006,2026-02-15,100.0,1440,0,False
1967,SRV-007,2026-02-15,100.0,1440,0,False
1968,SRV-008,2026-02-15,100.0,1440,0,False
1969,SRV-001,2026-02-16,86.458,1440,195,True
1970,SRV-002,2026-02-16,97.292,1440,39,True
1971,SRV-003,2026-02-16,100.0,1440,0,False
1972,SRV-004,2026-02-16,96.25,1440,54,True
1973,SRV-005,2026-02-16,100.0,1440,0,False
1974,SRV-006,2026-02-16,100.0,1440,0,False
1975,SRV-007,2026-02-16,100.0,1440,0,False
1976,SRV-008,2026-02-16,100.0,1440,0,False
1977,SRV-001,2026-02-17,100.0,1440,0,False
1978,SRV-002,2026-02-17,100.0,1440,0,False
1979,SRV-003,2026-02-17,100.0,1440,0,False
1980,SRV-004,2026-02-17,100.0,1440,0,False
1981,SRV-005,2026-02-17,100.0,1440,0,False
1982,SRV-006,2026-02-17,100.0,1440,0,False
1983,SRV-007,2026-02-17,100.0,1440,0,False
1984,SRV-008,2026-02-17,92.639,1440,106,True
1985,SRV-001,2026-02-18,100.0,1440,0,False
1986,SRV-002,2026-02-18,100.0,1440,0,False
1987,SRV-003,2026-02-18,100.0,1440,0,False
1988,SRV-004,2026-02-18,92.778,1440,104,True
1989,SRV-005,2026-02-18,94.931,1440,73,True
1990,SRV-006,2026-02-18,100.0,1440,0,False
1991,SRV-007,2026-02-18,100.0,1440,0,False
1992,SRV-008,2026-02-18,100.0,1440,0,False
1993,SRV-001,2026-02-19,95.139,1440,70,True
1994,SRV-002,2026-02-19,100.0,1440,0,False
1995,SRV-003,2026-02-19,100.0,1440,0,False
1996,SRV-004,2026-02-19,100.0,1440,0,False
1997,SRV-005,2026-02-19,100.0,1440,0,False
1998,SRV-006,2026-02-19,94.306,1440,82,True
1999,SRV-007,2026-02-19,100.0,1440,0,False
2000,SRV-008,2026-02-19,100.0,1440,0,False
2001,SRV-001,2026-02-20,100.0,1440,0,False
2002,SRV-002,2026-02-20,100.0,1440,0,False
2003,SRV-003,2026-02-20,100.0,1440,0,False
2004,SRV-004,2026-02-20,99.097,1440,13,True
2005,SRV-005,2026-02-20,100.0,1440,0,False
2006,SRV-006,2026-02-20,100.0,1440,0,False
2007,SRV-007,2026-02-20,100.0,1440,0,False
2008,SRV-008,2026-02-20,100.0,1440,0,False
2009,SRV-001,2026-02-21,100.0,1440,0,False
2010,SRV-002,2026-02-21,100.0,1440,0,False
2011,SRV-003,2026-02-21,100.0,1440,0,False
2012,SRV-004,2026-02-21,100.0,1440,0,False
2013,SRV-005,2026-02-21,100.0,1440,0,False
2014,SRV-006,2026-02-21,100.0,1440,0,False
2015,SRV-007,2026-02-21,92.986,1440,101,True
2016,SRV-008,2026-02-21,100.0,1440,0,False
2017,SRV-001,2026-02-22,100.0,1440,0,False
2018,SRV-002,2026-02-22,100.0,1440,0,False
2019,SRV-003,2026-02-22,96.875,1440,45,True
2020,SRV-004,2026-02-22,93.681,1440,91,True
2021,SRV-005,2026-02-22,100.0,1440,0,False
2022,SRV-006,2026-02-22,100.0,1440,0,False
2023,SRV-007,2026-02-22,100.0,1440,0,False
2024,SRV-008,2026-02-22,100.0,1440,0,False
2025,SRV-001,2026-02-23,100.0,1440,0,False
2026,SRV-002,2026-02-23,100.0,1440,0,False
2027,SRV-003,2026-02-23,93.056,1440,100,True
2028,SRV-004,2026-02-23,100.0,1440,0,False
2029,SRV-005,2026-02-23,100.0,1440,0,False
2030,SRV-006,2026-02-23,100.0,1440,0,False
2031,SRV-007,2026-02-23,100.0,1440,0,False
2032,SRV-008,2026-02-23,100.0,1440,0,False
2033,SRV-001,2026-02-24,100.0,1440,0,False
2034,SRV-002,2026-02-24,100.0,1440,0,False
2035,SRV-003,2026-02-24,100.0,1440,0,False
2036,SRV-004,2026-02-24,100.0,1440,0,False
2037,SRV-005,2026-02-24,100.0,1440,0,False
2038,SRV-006,2026-02-24,100.0,1440,0,False
2039,SRV-007,2026-02-24,82.569,1440,251,True
2040,SRV-008,2026-02-24,100.0,1440,0,False
2041,SRV-001,2026-02-25,100.0,1440,0,False
2042,SRV-002,2026-02-25,100.0,1440,0,False
2043,SRV-003,2026-02-25,96.389,1440,52,True
2044,SRV-004,2026-02-25,100.0,1440,0,False
2045,SRV-005,2026-02-25,100.0,1440,0,False
2046,SRV-006,2026-02-25,100.0,1440,0,False
2047,SRV-007,2026-02-25,100.0,1440,0,False
2048,SRV-008,2026-02-25,93.264,1440,97,True
2049,SRV-001,2026-02-26,100.0,1440,0,False
2050,SRV-002,2026-02-26,100.0,1440,0,False
2051,SRV-003,2026-02-26,100.0,1440,0,False
2052,SRV-004,2026-02-26,94.514,1440,79,True
2053,SRV-005,2026-02-26,100.0,1440,0,False
2054,SRV-006,2026-02-26,100.0,1440,0,False
2055,SRV-007,2026-02-26,100.0,1440,0,False
2056,SRV-008,2026-02-26,100.0,1440,0,False
2057,SRV-001,2026-02-27,97.986,1440,29,True
2058,SRV-002,2026-02-27,100.0,1440,0,False
2059,SRV-003,2026-02-27,100.0,1440,0,False
2060,SRV-004,2026-02-27,90.0,1440,144,True
2061,SRV-005,2026-02-27,100.0,1440,0,False
2062,SRV-006,2026-02-27,100.0,1440,0,False
2063,SRV-007,2026-02-27,96.736,1440,47,True
2064,SRV-008,2026-02-27,94.514,1440,79,True
2065,SRV-001,2026-02-28,100.0,1440,0,False
2066,SRV-002,2026-02-28,100.0,1440,0,False
2067,SRV-003,2026-02-28,100.0,1440,0,False
2068,SRV-004,2026-02-28,100.0,1440,0,False
2069,SRV-005,2026-02-28,100.0,1440,0,False
2070,SRV-006,2026-02-28,100.0,1440,0,False
2071,SRV-007,2026-02-28,100.0,1440,0,False
2072,SRV-008,2026-02-28,100.0,1440,0,False
2073,SRV-001,2026-03-01,100.0,1440,0,False
2074,SRV-002,2026-03-01,100.0,1440,0,False
2075,SRV-003,2026-03-01,92.708,1440,105,True
2076,SRV-004,2026-03-01,100.0,1440,0,False
2077,SRV-005,2026-03-01,100.0,1440,0,False
2078,SRV-006,2026-03-01,100.0,1440,0,False
2079,SRV-007,2026-03-01,100.0,1440,0,False
2080,SRV-008,2026-03-01,100.0,1440,0,False
2081,SRV-001,2026-03-02,100.0,1440,0,False
2082,SRV-002,2026-03-02,100.0,1440,0,False
2083,SRV-003,2026-03-02,100.0,1440,0,False
2084,SRV-004,2026-03-02,85.903,1440,203,True
2085,SRV-005,2026-03-02,100.0,1440,0,False
2086,SRV-006,2026-03-02,100.0,1440,0,False
2087,SRV-007,2026-03-02,100.0,1440,0,False
2088,SRV-008,2026-03-02,100.0,1440,0,False
2089,SRV-001,2026-03-03,100.0,1440,0,False
2090,SRV-002,2026-03-03,100.0,1440,0,False
2091,SRV-003,2026-03-03,100.0,1440,0,False
2092,SRV-004,2026-03-03,87.917,1440,174,True
2093,SRV-005,2026-03-03,100.0,1440,0,False
2094,SRV-006,2026-03-03,100.0,1440,0,False
2095,SRV-007,2026-03-03,100.0,1440,0,False
2096,SRV-008,2026-03-03,100.0,1440,0,False
2097,SRV-001,2026-03-04,100.0,1440,0,False
2098,SRV-002,2026-03-04,91.597,1440,121,True
2099,SRV-003,2026-03-04,100.0,1440,0,False
2100,SRV-004,2026-03-04,100.0,1440,0,False
2101,SRV-005,2026-03-04,100.0,1440,0,False
2102,SRV-006,2026-03-04,100.0,1440,0,False
2103,SRV-007,2026-03-04,100.0,1440,0,False
