capacity_id,service_id,date,cpu_utilization_pct,memory_utilization_pct,storage_utilization_pct,active_connections,request_volume
1268,SRV-004,2025-11-20,34.42,29.43,37.99,978,12462
1269,SRV-005,2025-11-20,45.09,55.5,37.21,4535,59267
1270,SRV-006,2025-11-20,35.04,36.87,36.09,940,9483
1271,SRV-007,2025-11-20,24.25,32.16,35.01,1063,16790
1272,SRV-008,2025-11-20,57.26,53.13,37.91,5407,68020
1273,SRV-001,2025-11-21,23.76,31.89,34.95,1025,19180
1274,SRV-002,2025-11-21,46.28,57.27,34.26,5843,84157
1275,SRV-003,2025-11-21,51.34,49.35,38.61,6772,133766
1276,SRV-004,2025-11-21,33.93,35.28,34.83,901,11124
1277,SRV-005,2025-11-21,49.58,46.69,31.87,4897,76900
1278,SRV-006,2025-11-21,32.28,25.64,36.47,1080,11066
1279,SRV-007,2025-11-21,25.42,38.64,39.1,1102,21406
1280,SRV-008,2025-11-21,40.8,51.35,33.92,4856,77270
1281,SRV-001,2025-11-22,21.44,27.46,36.33,580,5172
1282,SRV-002,2025-11-22,60.65,53.39,37.22,2911,16739
1283,SRV-003,2025-11-22,55.03,62.26,40.0,3515,27511
1284,SRV-004,2025-11-22,31.6,36.0,37.77,403,3785
1285,SRV-005,2025-11-22,54.33,57.98,37.04,2330,13922
1286,SRV-006,2025-11-22,36.37,28.87,38.32,686,4221
1287,SRV-007,2025-11-22,37.08,33.68,35.06,664,4680
1288,SRV-008,2025-11-22,50.53,46.01,33.78,2466,15170
1289,SRV-001,2025-11-23,23.17,36.88,40.27,680,4232
1290,SRV-002,2025-11-23,56.12,58.58,37.97,3208,21518
1291,SRV-003,2025-11-23,47.64,52.61,32.39,2491,23433
1292,SRV-004,2025-11-23,20.99,29.81,32.76,476,4201
1293,SRV-005,2025-11-23,51.24,49.22,39.22,3221,16490
1294,SRV-006,2025-11-23,18.79,30.64,35.21,465,3306
1295,SRV-007,2025-11-23,31.19,26.44,33.44,446,4069
1296,SRV-008,2025-11-23,52.52,47.63,37.07,1825,17526
1297,SRV-001,2025-11-24,37.11,34.34,39.03,1164,20459
1298,SRV-002,2025-11-24,56.47,58.51,37.23,6599,99603
1299,SRV-003,2025-11-24,39.76,54.08,36.17,5472,72254
1300,SRV-004,2025-11-24,31.8,27.13,36.94,997,14888
1301,SRV-005,2025-11-24,49.55,52.6,34.7,6469,83143
1302,SRV-006,2025-11-24,32.91,37.76,32.45,1341,25242
1303,SRV-007,2025-11-24,27.07,28.5,39.35,1085,14618
1304,SRV-008,2025-11-24,45.42,52.54,33.06,4844,93935
1305,SRV-001,2025-11-25,29.64,24.74,33.4,1026,11244
1306,SRV-002,2025-11-25,51.38,49.52,36.85,4712,89087
1307,SRV-003,2025-11-25,45.05,54.25,38.37,5467,70078
1308,SRV-004,2025-11-25,27.43,31.54,34.73,1172,22478
1309,SRV-005,2025-11-25,60.25,49.52,39.37,5842,63494
1310,SRV-006,2025-11-25,22.84,32.87,38.19,1248,21768
1311,SRV-007,2025-11-25,18.93,25.41,34.01,1101,19108
1312,SRV-008,2025-11-25,43.17,57.84,39.26,4758,52358
1313,SRV-001,2025-11-26,28.84,27.12,37.02,1328,21594
1314,SRV-002,2025-11-26,55.34,52.46,37.95,6863,83742
1315,SRV-003,2025-11-26,49.19,52.65,32.9,5590,63267
1316,SRV-004,2025-11-26,20.04,31.83,37.97,1030,14773
1317,SRV-005,2025-11-26,53.19,57.36,32.74,6177,99658
1318,SRV-006,2025-11-26,22.96,29.31,36.61,1374,25802
1319,SRV-007,2025-11-26,36.18,34.62,36.95,1245,19893
1320,SRV-008,2025-11-26,47.08,50.23,39.37,6687,117954
1321,SRV-001,2025-11-27,26.78,27.26,35.23,994,19445
1322,SRV-002,2025-11-27,48.59,53.44,33.88,6721,123674
1323,SRV-003,2025-11-27,54.48,58.7,33.79,5381,65384
1324,SRV-004,2025-11-27,26.88,33.06,35.82,1268,17894
1325,SRV-005,2025-11-27,50.74,52.05,33.81,5870,71552
1326,SRV-006,2025-11-27,19.19,30.81,34.46,1338,20551
1327,SRV-007,2025-11-27,20.77,38.97,37.61,1003,15443
1328,SRV-008,2025-11-27,43.22,54.46,39.31,5576,75426
1329,SRV-001,2025-11-28,19.8,25.15,34.77,1193,23683
1330,SRV-002,2025-11-28,50.26,59.04,35.55,5117,70301
1331,SRV-003,2025-11-28,51.71,50.09,32.34,6495,113995
1332,SRV-004,2025-11-28,28.08,35.69,32.88,1052,10775
1333,SRV-005,2025-11-28,55.29,47.85,38.14,6543,90153
1334,SRV-006,2025-11-28,34.17,36.65,38.24,946,14232
1335,SRV-007,2025-11-28,33.06,24.56,38.31,1189,22816
1336,SRV-008,2025-11-28,51.15,50.8,37.11,6345,113243
1337,SRV-001,2025-11-29,32.72,28.1,35.49,376,3702
1338,SRV-002,2025-11-29,48.84,53.54,34.28,2441,15604
1339,SRV-003,2025-11-29,54.2,53.38,34.53,3373,29135
1340,SRV-004,2025-11-29,34.16,35.6,37.02,565,2895
1341,SRV-005,2025-11-29,51.03,55.12,34.08,2314,13233
1342,SRV-006,2025-11-29,19.93,32.49,34.34,677,5393
1343,SRV-007,2025-11-29,25.23,35.28,34.92,611,5378
1344,SRV-008,2025-11-29,49.1,50.94,36.36,3042,15765
1345,SRV-001,2025-11-30,30.35,37.29,34.94,424,3312
1346,SRV-002,2025-11-30,50.95,61.09,34.12,2518,18670
1347,SRV-003,2025-11-30,56.01,57.99,39.11,2471,13312
1348,SRV-004,2025-11-30,17.53,30.62,32.23,399,3730
1349,SRV-005,2025-11-30,57.16,52.44,35.72,2541,14481
1350,SRV-006,2025-11-30,27.11,24.82,34.45,710,6105
1351,SRV-007,2025-11-30,24.18,29.54,39.87,557,3247
1352,SRV-008,2025-11-30,53.86,57.85,38.53,2322,18628
1353,SRV-001,2025-12-01,22.75,29.37,38.53,1410,27182
1354,SRV-002,2025-12-01,54.89,53.39,34.42,4967,73039
1355,SRV-003,2025-12-01,44.68,61.29,36.57,5189,75686
1356,SRV-004,2025-12-01,30.13,32.2,32.41,1193,22468
1357,SRV-005,2025-12-01,41.74,50.15,34.83,6762,96437
1358,SRV-006,2025-12-01,26.5,36.69,40.77,1237,20306
1359,SRV-007,2025-12-01,29.74,25.15,33.84,997,15589
1360,SRV-008,2025-12-01,50.85,55.76,34.74,5847,108368
1361,SRV-001,2025-12-02,38.18,35.87,38.09,1387,16773
1362,SRV-002,2025-12-02,44.45,48.66,38.12,5859,66987
1363,SRV-003,2025-12-02,42.09,49.13,40.1,5030,90903
1364,SRV-004,2025-12-02,27.85,28.81,38.45,1049,14615
1365,SRV-005,2025-12-02,57.64,54.9,40.26,5620,60594
1366,SRV-006,2025-12-02,23.13,27.31,38.22,1086,12411
1367,SRV-007,2025-12-02,27.28,34.74,34.93,994,18883
1368,SRV-008,2025-12-02,46.49,61.91,39.94,6640,89373
1369,SRV-001,2025-12-03,30.76,37.42,39.57,1026,14099
1370,SRV-002,2025-12-03,64.19,53.38,37.49,5408,85781
1371,SRV-003,2025-12-03,59.6,60.91,36.3,4667,59412
1372,SRV-004,2025-12-03,31.79,30.92,40.9,1295,16500
1373,SRV-005,2025-12-03,51.52,46.17,36.83,5568,89508
1374,SRV-006,2025-12-03,21.97,35.61,37.77,1195,13191
1375,SRV-007,2025-12-03,30.55,34.81,37.87,1013,18750
1376,SRV-008,2025-12-03,56.88,47.64,35.0,6125,80496
1377,SRV-001,2025-12-04,25.01,38.36,39.27,1339,17844
1378,SRV-002,2025-12-04,61.02,62.49,35.2,7170,123477
1379,SRV-003,2025-12-04,41.84,57.35,35.83,6210,65918
1380,SRV-004,2025-12-04,33.09,25.79,34.16,993,10371
1381,SRV-005,2025-12-04,56.5,54.82,38.24,6781,131625
1382,SRV-006,2025-12-04,29.36,25.7,35.98,1312,14249
1383,SRV-007,2025-12-04,21.4,39.56,36.23,1027,13530
1384,SRV-008,2025-12-04,43.21,51.32,33.93,6305,92075
1385,SRV-001,2025-12-05,38.37,30.25,39.52,1442,26887
1386,SRV-002,2025-12-05,58.15,54.09,36.95,5533,70765
1387,SRV-003,2025-12-05,50.79,60.98,35.54,5224,103397
1388,SRV-004,2025-12-05,26.81,25.16,35.02,1088,19283
1389,SRV-005,2025-12-05,58.9,58.53,34.68,6977,110601
1390,SRV-006,2025-12-05,29.15,38.37,35.2,1205,20268
1391,SRV-007,2025-12-05,24.94,38.39,36.5,1266,16064
1392,SRV-008,2025-12-05,46.48,51.45,35.27,6905,104750
1393,SRV-001,2025-12-06,28.42,31.9,36.13,560,4643
1394,SRV-002,2025-12-06,50.57,51.84,37.36,3502,20289
1395,SRV-003,2025-12-06,48.82,61.51,34.62,2397,13935
1396,SRV-004,2025-12-06,33.75,31.23,37.88,566,4795
1397,SRV-005,2025-12-06,52.78,53.0,39.3,2900,21497
1398,SRV-006,2025-12-06,19.17,38.14,34.68,678,6532
1399,SRV-007,2025-12-06,26.18,27.36,36.03,541,3148
1400,SRV-008,2025-12-06,46.61,55.25,37.08,2606,25427
1401,SRV-001,2025-12-07,21.55,34.66,39.16,375,2044
1402,SRV-002,2025-12-07,46.43,54.87,37.23,2662,22076
1403,SRV-003,2025-12-07,44.2,51.1,33.61,3188,22898
1404,SRV-004,2025-12-07,22.22,33.5,39.64,363,2104
1405,SRV-005,2025-12-07,51.28,51.85,33.45,2499,17196
1406,SRV-006,2025-12-07,23.37,38.14,35.98,464,4489
1407,SRV-007,2025-12-07,24.9,28.45,37.76,656,5237
1408,SRV-008,2025-12-07,49.3,58.33,40.31,1823,17187
1409,SRV-001,2025-12-08,22.53,28.97,35.75,913,14600
1410,SRV-002,2025-12-08,43.26,51.0,36.53,4774,62154
1411,SRV-003,2025-12-08,47.93,48.6,32.99,5228,87583
1412,SRV-004,2025-12-08,23.77,38.77,34.59,1129,17130
1413,SRV-005,2025-12-08,56.44,51.17,37.11,6016,84493
1414,SRV-006,2025-12-08,22.55,27.35,38.05,1307,13221
1415,SRV-007,2025-12-08,32.37,31.3,34.34,1162,20242
1416,SRV-008,2025-12-08,56.5,59.65,35.53,6306,107960
1417,SRV-001,2025-12-09,38.86,27.21,35.89,1184,20833
1418,SRV-002,2025-12-09,45.58,50.2,41.37,6630,83394
1419,SRV-003,2025-12-09,54.56,61.26,36.5,5825,60570
1420,SRV-004,2025-12-09,28.69,26.35,38.92,1160,16538
1421,SRV-005,2025-12-09,58.38,49.4,35.9,5508,78051
1422,SRV-006,2025-12-09,24.43,24.87,33.99,1282,19630
1423,SRV-007,2025-12-09,21.86,32.21,33.91,1001,14949
1424,SRV-008,2025-12-09,50.99,57.09,39.13,7163,136353
1425,SRV-001,2025-12-10,36.05,34.33,35.24,1146,11898
1426,SRV-002,2025-12-10,57.2,60.88,34.5,5995,103437
1427,SRV-003,2025-12-10,54.16,51.75,35.62,5069,88543
1428,SRV-004,2025-12-10,33.99,26.35,40.58,1431,25667
1429,SRV-005,2025-12-10,62.44,57.72,37.43,6640,112498
1430,SRV-006,2025-12-10,28.98,26.37,38.32,1024,17293
1431,SRV-007,2025-12-10,27.88,24.24,35.06,996,12797
1432,SRV-008,2025-12-10,43.97,57.16,36.22,5098,74555
1433,SRV-001,2025-12-11,31.99,26.83,36.02,1316,16069
1434,SRV-002,2025-12-11,57.3,57.84,37.03,5777,92156
1435,SRV-003,2025-12-11,51.91,56.69,35.95,5497,100189
1436,SRV-004,2025-12-11,34.85,30.94,35.87,987,13719
1437,SRV-005,2025-12-11,54.95,56.15,33.6,5810,115325
1438,SRV-006,2025-12-11,32.56,31.19,34.03,1243,18042
1439,SRV-007,2025-12-11,21.64,33.18,37.65,1206,17069
1440,SRV-008,2025-12-11,58.5,53.79,39.56,7245,99639
1441,SRV-001,2025-12-12,26.26,38.85,34.4,1135,13748
1442,SRV-002,2025-12-12,46.12,58.97,37.37,6764,133852
1443,SRV-003,2025-12-12,49.48,51.64,39.88,5405,95695
1444,SRV-004,2025-12-12,32.2,35.19,38.3,1260,18929
1445,SRV-005,2025-12-12,46.86,54.34,38.81,5413,104175
1446,SRV-006,2025-12-12,35.24,29.47,32.19,1289,22724
1447,SRV-007,2025-12-12,32.64,26.44,38.02,1159,16437
1448,SRV-008,2025-12-12,41.29,49.78,36.55,5721,61815
1449,SRV-001,2025-12-13,26.94,25.05,37.92,415,3372
1450,SRV-002,2025-12-13,62.12,49.44,38.27,3227,22416
1451,SRV-003,2025-12-13,46.12,61.86,36.65,3053,18918
1452,SRV-004,2025-12-13,32.79,27.41,34.23,375,1932
1453,SRV-005,2025-12-13,51.76,58.77,36.78,2215,13033
1454,SRV-006,2025-12-13,31.33,36.44,39.13,660,6299
1455,SRV-007,2025-12-13,32.43,24.78,37.72,579,4071
1456,SRV-008,2025-12-13,51.7,53.99,38.95,3471,32685
1457,SRV-001,2025-12-14,33.01,33.72,40.46,609,4380
1458,SRV-002,2025-12-14,44.97,62.04,40.38,3155,16404
1459,SRV-003,2025-12-14,60.27,57.0,36.12,3131,17277
1460,SRV-004,2025-12-14,34.59,34.24,40.19,631,4311
1461,SRV-005,2025-12-14,45.79,52.59,37.34,2273,15115
1462,SRV-006,2025-12-14,28.23,35.72,39.36,634,4255
1463,SRV-007,2025-12-14,25.67,31.82,35.89,460,2382
1464,SRV-008,2025-12-14,50.91,46.55,38.27,2666,22844
1465,SRV-001,2025-12-15,32.45,32.43,34.84,1255,20999
1466,SRV-002,2025-12-15,56.65,48.16,36.41,6510,81850
1467,SRV-003,2025-12-15,57.91,55.38,33.46,4617,62983
1468,SRV-004,2025-12-15,36.03,32.28,36.77,1369,27002
1469,SRV-005,2025-12-15,54.63,56.39,37.58,5694,109671
1470,SRV-006,2025-12-15,36.37,32.18,37.32,1140,19023
1471,SRV-007,2025-12-15,22.05,26.29,32.88,1176,20330
1472,SRV-008,2025-12-15,44.31,53.53,36.02,5986,60590
1473,SRV-001,2025-12-16,35.57,37.05,40.57,1326,18080
1474,SRV-002,2025-12-16,52.49,59.86,35.27,5106,100162
1475,SRV-003,2025-12-16,54.62,51.16,40.23,5977,91026
1476,SRV-004,2025-12-16,33.93,26.47,39.04,1313,16128
1477,SRV-005,2025-12-16,46.79,63.96,36.04,5493,95749
1478,SRV-006,2025-12-16,37.51,38.79,35.17,1112,13429
1479,SRV-007,2025-12-16,33.22,30.89,33.17,1324,13916
1480,SRV-008,2025-12-16,45.05,56.84,37.54,6015,66157
1481,SRV-001,2025-12-17,30.78,29.27,33.79,1157,22040
1482,SRV-002,2025-12-17,52.11,58.93,38.31,6357,111599
1483,SRV-003,2025-12-17,49.6,56.87,37.07,6520,86627
1484,SRV-004,2025-12-17,24.23,34.13,35.19,1193,15999
1485,SRV-005,2025-12-17,53.11,58.45,34.82,6623,78295
1486,SRV-006,2025-12-17,35.28,30.66,35.09,976,17181
1487,SRV-007,2025-12-17,20.91,37.95,36.42,1290,23510
1488,SRV-008,2025-12-17,42.9,49.92,34.45,5271,93108
1489,SRV-001,2025-12-18,32.23,38.33,34.77,1257,16639
1490,SRV-002,2025-12-18,48.65,49.01,33.4,6086,80680
1491,SRV-003,2025-12-18,51.75,57.12,36.38,6445,79191
1492,SRV-004,2025-12-18,36.72,36.31,35.14,1062,18337
1493,SRV-005,2025-12-18,50.09,54.5,38.53,6738,67762
1494,SRV-006,2025-12-18,20.76,31.95,39.5,1055,15370
1495,SRV-007,2025-12-18,34.43,26.86,37.22,1040,19058
1496,SRV-008,2025-12-18,48.46,51.26,35.59,6150,110544
1497,SRV-001,2025-12-19,27.68,28.96,34.34,1031,17762
1498,SRV-002,2025-12-19,56.18,64.76,41.62,6858,95330
1499,SRV-003,2025-12-19,58.54,54.33,41.96,6388,67669
1500,SRV-004,2025-12-19,24.39,31.24,34.87,1029,15145
1501,SRV-005,2025-12-19,45.51,64.81,39.9,6923,129733
1502,SRV-006,2025-12-19,30.3,33.2,36.79,1108,17136
1503,SRV-007,2025-12-19,30.12,37.24,38.81,1026,18159
1504,SRV-008,2025-12-19,57.96,61.19,41.44,5782,102497
1505,SRV-001,2025-12-20,23.49,30.06,35.88,494,2961
1506,SRV-002,2025-12-20,49.64,59.7,41.63,2115,17366
1507,SRV-003,2025-12-20,57.97,59.68,38.96,1862,18523
1508,SRV-004,2025-12-20,29.61,39.06,39.66,654,4339
1509,SRV-005,2025-12-20,48.04,53.32,34.01,1911,10435
1510,SRV-006,2025-12-20,20.99,27.05,37.2,659,5186
1511,SRV-007,2025-12-20,31.53,27.27,33.8,594,5398
1512,SRV-008,2025-12-20,59.82,62.83,34.34,2346,13861
1513,SRV-001,2025-12-21,27.86,36.44,38.85,695,6565
1514,SRV-002,2025-12-21,47.6,56.92,35.77,1767,11683
1515,SRV-003,2025-12-21,57.63,54.98,37.52,2615,21620
1516,SRV-004,2025-12-21,34.31,37.48,38.57,588,4635
1517,SRV-005,2025-12-21,43.67,51.05,32.99,2628,25550
1518,SRV-006,2025-12-21,20.04,28.35,32.23,631,6084
1519,SRV-007,2025-12-21,23.01,27.42,40.91,443,4252
1520,SRV-008,2025-12-21,44.05,62.74,40.99,2042,19889
1521,SRV-001,2025-12-22,34.81,35.89,33.15,920,13234
1522,SRV-002,2025-12-22,56.17,55.33,33.19,6792,102335
1523,SRV-003,2025-12-22,52.91,50.97,35.15,6995,121757
1524,SRV-004,2025-12-22,38.17,30.3,34.36,972,14647
1525,SRV-005,2025-12-22,52.27,62.15,33.43,5604,79577
1526,SRV-006,2025-12-22,21.71,31.29,37.23,1020,19848
1527,SRV-007,2025-12-22,23.55,35.47,38.5,1346,25250
1528,SRV-008,2025-12-22,59.16,56.43,37.94,4589,84777
1529,SRV-001,2025-12-23,18.01,31.31,33.22,1127,11709
1530,SRV-002,2025-12-23,46.86,59.72,35.8,6237,113716
1531,SRV-003,2025-12-23,45.31,55.44,34.17,6575,109714
1532,SRV-004,2025-12-23,36.78,35.89,33.12,1026,14401
1533,SRV-005,2025-12-23,58.42,56.74,33.14,4719,48534
1534,SRV-006,2025-12-23,33.23,26.58,36.15,1195,21061
1535,SRV-007,2025-12-23,22.53,26.67,36.64,1072,15221
1536,SRV-008,2025-12-23,59.49,52.72,34.74,6537,94159
1537,SRV-001,2025-12-24,35.65,25.58,38.02,1418,17822
1538,SRV-002,2025-12-24,52.15,61.5,37.44,4858,72520
1539,SRV-003,2025-12-24,55.21,51.78,38.2,6843,78187
1540,SRV-004,2025-12-24,33.85,35.74,35.95,1254,15672
1541,SRV-005,2025-12-24,55.6,51.27,37.48,5663,90086
1542,SRV-006,2025-12-24,38.39,28.55,39.76,1100,15122
1543,SRV-007,2025-12-24,32.48,36.2,37.36,1273,20773
1544,SRV-008,2025-12-24,63.2,49.9,38.9,6891,85298
1545,SRV-001,2025-12-25,18.59,31.4,39.03,1021,19087
1546,SRV-002,2025-12-25,52.57,65.53,38.27,5595,80560
1547,SRV-003,2025-12-25,56.49,57.14,36.64,7248,85984
1548,SRV-004,2025-12-25,35.66,35.6,36.02,973,18060
1549,SRV-005,2025-12-25,48.72,61.25,37.33,4907,75730
1550,SRV-006,2025-12-25,37.13,35.73,32.78,1227,13819
1551,SRV-007,2025-12-25,27.29,32.34,39.43,1378,27169
1552,SRV-008,2025-12-25,57.08,59.67,35.83,4891,82196
1553,SRV-001,2025-12-26,23.24,36.5,38.07,1348,21067
1554,SRV-002,2025-12-26,43.29,56.26,37.29,6376,127339
1555,SRV-003,2025-12-26,43.78,56.51,36.64,6518,79927
1556,SRV-004,2025-12-26,33.96,33.9,41.64,1194,14354
1557,SRV-005,2025-12-26,59.42,51.68,34.5,5678,80699
1558,SRV-006,2025-12-26,24.98,35.25,35.42,977,16690
1559,SRV-007,2025-12-26,23.18,36.01,38.16,992,17411
1560,SRV-008,2025-12-26,50.09,48.56,38.91,6767,133874
1561,SRV-001,2025-12-27,21.53,30.46,37.15,437,2950
1562,SRV-002,2025-12-27,59.87,48.73,35.22,2969,23543
1563,SRV-003,2025-12-27,47.14,51.17,35.95,2390,19559
1564,SRV-004,2025-12-27,29.13,36.14,37.66,437,3142
1565,SRV-005,2025-12-27,54.57,58.99,35.64,3437,30146
1566,SRV-006,2025-12-27,36.63,39.4,34.48,665,4174
1567,SRV-007,2025-12-27,27.42,27.41,38.83,668,4967
1568,SRV-008,2025-12-27,51.65,48.3,37.77,3395,31659
1569,SRV-001,2025-12-28,34.98,31.14,37.38,493,2604
1570,SRV-002,2025-12-28,55.7,58.6,37.11,3236,26539
1571,SRV-003,2025-12-28,54.72,50.94,35.28,1761,15083
1572,SRV-004,2025-12-28,30.28,27.78,36.38,447,4463
1573,SRV-005,2025-12-28,53.52,58.96,38.53,2938,27476
1574,SRV-006,2025-12-28,19.84,26.62,39.87,591,3246
1575,SRV-007,2025-12-28,36.96,26.86,36.0,580,4651
1576,SRV-008,2025-12-28,58.08,50.4,39.06,2630,19208
1577,SRV-001,2025-12-29,20.22,31.57,40.34,1343,19229
1578,SRV-002,2025-12-29,48.48,53.01,39.28,5724,73969
1579,SRV-003,2025-12-29,42.35,54.47,39.32,5516,92834
1580,SRV-004,2025-12-29,37.56,28.21,38.35,1080,18350
1581,SRV-005,2025-12-29,58.22,51.24,37.79,6850,112907
1582,SRV-006,2025-12-29,34.24,36.94,35.47,1208,13153
1583,SRV-007,2025-12-29,29.01,36.13,39.63,1076,14050
1584,SRV-008,2025-12-29,46.0,56.43,39.24,6491,114018
1585,SRV-001,2025-12-30,35.0,30.89,34.69,1115,15180
1586,SRV-002,2025-12-30,43.94,46.5,33.5,5263,79267
1587,SRV-003,2025-12-30,48.81,57.27,35.16,6269,67450
1588,SRV-004,2025-12-30,31.86,37.0,36.58,1290,14780
1589,SRV-005,2025-12-30,48.51,49.23,35.52,6605,114681
1590,SRV-006,2025-12-30,35.47,34.83,41.55,1138,13938
1591,SRV-007,2025-12-30,24.3,27.8,41.52,988,12097
1592,SRV-008,2025-12-30,47.52,62.28,37.18,6766,77496
1593,SRV-001,2025-12-31,37.4,36.75,36.05,1127,17539
1594,SRV-002,2025-12-31,48.44,53.58,38.82,5950,93739
1595,SRV-003,2025-12-31,51.87,54.2,40.43,5807,104626
1596,SRV-004,2025-12-31,25.73,38.18,34.8,1190,12816
1597,SRV-005,2025-12-31,49.56,61.55,39.01,6727,106216
1598,SRV-006,2025-12-31,35.98,38.07,36.91,1147,12672
1599,SRV-007,2025-12-31,23.94,30.7,39.49,1451,26423
1600,SRV-008,2025-12-31,46.26,59.16,35.63,5591,88956
1601,SRV-001,2026-01-01,37.9,24.06,35.61,1218,23091
1602,SRV-002,2026-01-01,57.4,50.26,36.68,7131,90998
1603,SRV-003,2026-01-01,59.94,48.3,37.44,5713,100798
1604,SRV-004,2026-01-01,26.1,33.89,34.93,1250,16308
1605,SRV-005,2026-01-01,57.87,55.38,36.03,6487,128454
1606,SRV-006,2026-01-01,36.7,40.12,35.04,1346,21367
1607,SRV-007,2026-01-01,21.39,27.17,38.35,1079,12889
1608,SRV-008,2026-01-01,61.56,67.32,42.17,5183,99971
1609,SRV-001,2026-01-02,26.48,27.46,38.09,1341,22600
1610,SRV-002,2026-01-02,52.73,58.49,41.51,5469,71709
1611,SRV-003,2026-01-02,50.2,51.2,33.58,5266,63223
1612,SRV-004,2026-01-02,31.73,25.95,36.84,996,12527
1613,SRV-005,2026-01-02,46.74,60.2,40.67,5293,53021
1614,SRV-006,2026-01-02,20.81,31.85,38.48,1431,22439
1615,SRV-007,2026-01-02,20.24,27.4,38.23,1191,18284
1616,SRV-008,2026-01-02,48.0,62.7,37.38,6061,71333
1617,SRV-001,2026-01-03,35.95,36.62,37.6,654,4725
1618,SRV-002,2026-01-03,62.79,63.54,40.37,2062,19942
1619,SRV-003,2026-01-03,47.99,62.44,40.26,2225,12234
1620,SRV-004,2026-01-03,21.45,33.37,35.37,509,4220
1621,SRV-005,2026-01-03,60.94,65.7,40.37,2008,12512
1622,SRV-006,2026-01-03,37.4,31.36,38.35,362,1916
1623,SRV-007,2026-01-03,30.16,39.59,40.94,672,5346
1624,SRV-008,2026-01-03,47.17,61.46,42.14,2950,25107
1625,SRV-001,2026-01-04,34.4,34.97,36.37,413,3641
1626,SRV-002,2026-01-04,54.77,54.21,36.07,2640,19684
1627,SRV-003,2026-01-04,52.08,54.16,37.03,3175,20434
1628,SRV-004,2026-01-04,20.82,38.36,36.39,403,3812
1629,SRV-005,2026-01-04,56.21,53.61,37.54,1956,10053
1630,SRV-006,2026-01-04,28.2,32.16,40.02,697,5869
1631,SRV-007,2026-01-04,29.18,37.76,37.58,605,3160
1632,SRV-008,2026-01-04,50.95,50.44,34.65,2317,19857
1633,SRV-001,2026-01-05,30.61,34.43,34.6,1152,21891
1634,SRV-002,2026-01-05,47.06,60.6,37.31,6741,89705
1635,SRV-003,2026-01-05,49.39,50.84,39.37,5595,64674
1636,SRV-004,2026-01-05,31.91,29.47,41.17,1312,22437
1637,SRV-005,2026-01-05,51.85,66.09,40.56,7379,103985
1638,SRV-006,2026-01-05,34.3,29.19,38.14,999,17774
1639,SRV-007,2026-01-05,18.72,34.77,33.56,1301,14686
1640,SRV-008,2026-01-05,45.87,52.36,36.21,6902,73609
1641,SRV-001,2026-01-06,22.65,36.48,41.14,1319,22357
1642,SRV-002,2026-01-06,47.92,60.93,35.23,6515,90878
1643,SRV-003,2026-01-06,49.6,53.18,41.84,5563,84458
1644,SRV-004,2026-01-06,27.48,25.3,32.62,1093,11843
1645,SRV-005,2026-01-06,45.83,57.21,37.71,6775,97697
1646,SRV-006,2026-01-06,33.21,33.75,42.25,1381,23821
1647,SRV-007,2026-01-06,18.21,25.94,38.4,1031,12119
1648,SRV-008,2026-01-06,61.22,50.06,36.8,7099,106882
1649,SRV-001,2026-01-07,30.97,29.33,38.19,949,13670
1650,SRV-002,2026-01-07,57.36,55.93,36.87,6408,84428
1651,SRV-003,2026-01-07,42.53,54.77,32.79,6287,108392
1652,SRV-004,2026-01-07,19.47,38.15,38.34,950,9532
1653,SRV-005,2026-01-07,48.68,55.17,38.44,6342,65652
1654,SRV-006,2026-01-07,19.72,37.77,37.83,1251,17339
1655,SRV-007,2026-01-07,27.46,39.55,36.74,1231,15388
1656,SRV-008,2026-01-07,58.82,59.66,42.61,6269,117822
1657,SRV-001,2026-01-08,24.16,35.25,39.88,1119,14068
1658,SRV-002,2026-01-08,56.3,53.79,34.97,4748,66964
1659,SRV-003,2026-01-08,62.56,66.66,36.77,6635,80157
1660,SRV-004,2026-01-08,36.61,31.83,37.07,1413,20679
1661,SRV-005,2026-01-08,55.8,50.42,37.33,5333,91332
1662,SRV-006,2026-01-08,38.35,36.43,40.08,1152,16858
1663,SRV-007,2026-01-08,36.06,32.14,37.97,1206,17731
1664,SRV-008,2026-01-08,52.69,63.29,41.17,6980,98565
1665,SRV-001,2026-01-09,25.11,37.55,37.66,1372,19644
1666,SRV-002,2026-01-09,46.36,55.34,40.13,5526,109615
1667,SRV-003,2026-01-09,59.8,60.21,39.08,6919,79615
1668,SRV-004,2026-01-09,23.6,35.68,38.87,1178,18970
1669,SRV-005,2026-01-09,55.49,60.53,35.65,5229,55707
1670,SRV-006,2026-01-09,36.26,36.62,34.61,955,18446
1671,SRV-007,2026-01-09,33.67,39.12,35.85,983,15956
1672,SRV-008,2026-01-09,60.46,54.99,35.9,5151,67129
1673,SRV-001,2026-01-10,23.24,39.52,36.71,420,4011
1674,SRV-002,2026-01-10,54.13,58.31,38.82,2301,21261
1675,SRV-003,2026-01-10,44.26,62.05,39.61,1933,10045
1676,SRV-004,2026-01-10,29.72,33.73,41.27,601,5973
1677,SRV-005,2026-01-10,51.45,57.16,36.85,1821,13582
1678,SRV-006,2026-01-10,26.56,30.95,35.62,507,2984
1679,SRV-007,2026-01-10,33.09,39.44,35.6,712,6979
